id;annotator;tablename;position;question;answer;answer_coord;float_value;agg_function;table_loc
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2021?;['71.57'];[(2, 3)];71.57;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2015 for Perempuan?;['70.64'];[(2, 9)];70.64;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in SUMATERA BARAT in 2013?;['70.2'];[(2, 11)];70.2;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in SUMATERA BARAT in 2012?;['69.99'];[(2, 12)];69.99;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in SUMATERA BARAT in 2011?;['69.78'];[(1, 12)];69.78;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan living in JAMBI since 2020?;['71.88', '72.03', '72.18', '72.33', '72.41', '72.54', '72.62', '72.67', '72.8', '72.97', '73.07', '73.19', '73.49'];[(4, 14), (4, 13), (4, 12), (4, 11), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5), (4, 4), (4, 3), (4, 2)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in Provinsi for Perempuan?;['JAMBI'];[(4, 0)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2021 for Perempuan?;['73.19'];[(4, 3)];73.19;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2020 for Perempuan?;['73.07'];[(4, 4)];73.07;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in JAMBI in 2017?;['72.67'];[(4, 7)];72.67;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in JAMBI in 2014?;['72.41'];[(4, 10)];72.41;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan living in SUMATERA SELATAN since 2020?;['70.34', '70.49', '70.66', '70.83', '70.91', '71.13', '71.16', '71.17', '71.4', '71.63', '71.86', '71.95', '72.29'];[(5, 14), (5, 13), (5, 12), (5, 11), (5, 10), (5, 9), (0, 13), (5, 7), (5, 6), (5, 5), (5, 4), (5, 3), (5, 2)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in Provinsi for Perempuan?;['SUMATERA SELATAN'];[(5, 0)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in SUMATERA SELATAN in 2022?;['72.29'];[(5, 2)];72.29;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2021?;['71.95'];[(5, 3)];71.95;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2020 for Perempuan?;['71.86'];[(5, 4)];71.86;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in SUMATERA SELATAN in 2019?;['71.63'];[(5, 5)];71.63;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2013?;['70.83'];[(5, 11)];70.83;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2012?;['70.66'];[(5, 12)];70.66;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2011?;['70.49'];[(5, 13)];70.49;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the Perempuan life expectancy in BENGKULU?;['69.81', '69.98', '70.16', '70.32', '70.35', '70.48', '70.49', '70.51', '70.76', '71.13', '71.27', '71.4', '71.68'];[(6, 14), (6, 13), (6, 12), (6, 11), (6, 10), (6, 9), (5, 13), (6, 7), (6, 6), (5, 9), (6, 4), (5, 6), (6, 2)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in Provinsi for Perempuan?;['BENGKULU'];[(6, 0)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in BENGKULU in 2021?;['71.4'];[(5, 6)];71.4;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2018?;['70.76'];[(6, 6)];70.76;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2017 for Perempuan?;['70.51'];[(6, 7)];70.51;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2014 for Perempuan?;['70.35'];[(6, 10)];70.35;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2013 for Perempuan?;['70.32'];[(6, 11)];70.32;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2012?;['70.16'];[(6, 12)];70.16;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2011?;['69.98'];[(6, 13)];69.98;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in BENGKULU in 2010?;['69.81'];[(6, 14)];69.81;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;since 2020 what is the life expectancy for Perempuan in LAMPUNG?;['70.9', '71.1', '71.31', '71.53', '71.64', '71.88', '71.9', '71.91', '72.14', '72.48', '72.61', '72.69', '72.97'];[(7, 14), (7, 13), (7, 12), (7, 11), (7, 10), (4, 14), (7, 8), (0, 4), (3, 14), (7, 5), (7, 4), (7, 3), (4, 5)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2020?;['72.61'];[(7, 4)];72.61;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2019?;['72.48'];[(7, 5)];72.48;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2014 for Perempuan?;['71.64'];[(7, 10)];71.64;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in LAMPUNG in 2013?;['71.53'];[(7, 11)];71.53;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2012?;['71.31'];[(7, 12)];71.31;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan living in KEP. BANGKA BELITUNG since 2020?;['71.14', '71.3', '71.45', '71.61', '71.69', '71.85', '71.88', '71.89', '72.11', '72.46', '72.59', '72.7', '72.97'];[(8, 14), (0, 11), (2, 4), (8, 11), (8, 10), (0, 5), (4, 14), (2, 2), (8, 6), (3, 12), (8, 4), (8, 3), (4, 5)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in KEP. BANGKA BELITUNG in 2022?;['72.97'];[(4, 5)];72.97;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in KEP. BANGKA BELITUNG in 2017?;['71.89'];[(2, 2)];71.89;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan living in KEP. RIAU since 2020?;['70.39', '70.59', '70.81', '71.02', '71.12', '71.38', '71.39', '71.4', '71.56', '71.73', '71.9', '72.07', '72.47'];[(9, 14), (9, 13), (9, 12), (9, 11), (9, 10), (9, 9), (9, 8), (5, 6), (9, 6), (9, 5), (7, 8), (9, 3), (9, 2)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in Provinsi?;['KEP. RIAU'];[(9, 0)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in KEP. RIAU in 2022?;['72.47'];[(9, 2)];72.47;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2021 for Perempuan?;['72.07'];[(9, 3)];72.07;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2020?;['71.9'];[(7, 8)];71.9;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2019 for Perempuan?;['71.73'];[(9, 5)];71.73;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in KEP. RIAU in 2018?;['71.56'];[(9, 6)];71.56;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in KEP. RIAU in 2016?;['71.39'];[(9, 8)];71.39;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in KEP. RIAU in 2015?;['71.38'];[(9, 9)];71.38;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2014 for Perempuan?;['71.12'];[(9, 10)];71.12;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2013 for Perempuan?;['71.02'];[(9, 11)];71.02;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2011?;['70.59'];[(9, 13)];70.59;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan living in DKI JAKARTA since 2020?;['73.65', '73.8', '73.96', '74.12', '74.2', '74.36', '74.4', '74.41', '74.56', '74.68', '74.8', '74.91', '75.22'];[(10, 14), (10, 13), (10, 12), (10, 11), (10, 10), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5), (10, 4), (10, 3), (10, 2)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in Provinsi?;['DKI JAKARTA'];[(10, 0)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in DKI JAKARTA in 2019?;['74.68'];[(10, 5)];74.68;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in DKI JAKARTA in 2017?;['74.41'];[(10, 7)];74.41;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2016?;['74.4'];[(10, 8)];74.4;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2012?;['73.96'];[(10, 12)];73.96;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in DKI JAKARTA in 2011?;['73.8'];[(10, 13)];73.8;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2010?;['73.65'];[(10, 14)];73.65;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;since 2020 what is the life expectancy for Perempuan in JAWA BARAT?;['73.27', '73.53', '73.79', '74.05', '74.18', '74.36', '74.39', '74.42', '74.62', '74.81', '75.0', '75.19', '75.48'];[(11, 14), (11, 13), (11, 12), (11, 11), (11, 10), (10, 9), (11, 8), (11, 7), (11, 6), (11, 5), (11, 4), (11, 3), (11, 2)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in JAWA BARAT in 2022?;['75.48'];[(11, 2)];75.48;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2021 for Perempuan?;['75.19'];[(11, 3)];75.19;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2020 for Perempuan?;['75.0'];[(11, 4)];75.0;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in JAWA BARAT in 2017?;['74.42'];[(11, 7)];74.42;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in JAWA BARAT in 2016?;['74.39'];[(11, 8)];74.39;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2015 for Perempuan?;['74.36'];[(10, 9)];74.36;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2012 for Perempuan?;['73.79'];[(11, 12)];73.79;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2011 for Perempuan?;['73.53'];[(11, 13)];73.53;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in JAWA BARAT in 2010?;['73.27'];[(11, 14)];73.27;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;since 2020 what is the life expectancy for Perempuan in JAWA TENGAH?;['74.75', '74.92', '75.1', '75.28', '75.87', '75.95', '75.99', '76.02', '76.1', '76.16', '76.3', '76.42', '76.53'];[(12, 14), (12, 13), (12, 12), (12, 11), (12, 10), (12, 9), (12, 8), (12, 7), (12, 6), (12, 5), (12, 4), (12, 3), (12, 2)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in JAWA TENGAH in Provinsi?;['JAWA TENGAH'];[(12, 0)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2022?;['76.53'];[(12, 2)];76.53;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in JAWA TENGAH in 2021?;['76.42'];[(12, 3)];76.42;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2017 for Perempuan?;['76.02'];[(12, 7)];76.02;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in JAWA TENGAH in 2016?;['75.99'];[(12, 8)];75.99;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2011 for Perempuan?;['74.92'];[(12, 13)];74.92;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan living in DI YOGYAKARTA since 2020?;['76.06', '76.14', '76.24', '76.32', '76.36', '76.53', '76.54', '76.57', '76.65', '76.76', '76.83', '76.89', '76.93'];[(13, 14), (13, 13), (13, 12), (13, 11), (13, 10), (12, 2), (13, 8), (13, 7), (13, 6), (13, 5), (13, 4), (13, 3), (13, 2)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in Provinsi?;['DI YOGYAKARTA'];[(13, 0)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2020 for Perempuan?;['76.83'];[(13, 4)];76.83;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in DI YOGYAKARTA in 2019?;['76.76'];[(13, 5)];76.76;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in DI YOGYAKARTA in 2016?;['76.54'];[(13, 8)];76.54;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in DI YOGYAKARTA in 2014?;['76.36'];[(13, 10)];76.36;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2013?;['76.32'];[(13, 11)];76.32;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2011 for Perempuan?;['76.14'];[(13, 13)];76.14;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the Perempuan life expectancy in JAWA TIMUR?;['71.89', '72.01', '72.13', '72.33', '72.44', '72.67', '72.68', '72.7', '72.87', '73.15', '73.27', '73.35', '73.71'];[(2, 2), (14, 13), (14, 12), (4, 11), (14, 10), (4, 7), (14, 8), (8, 3), (14, 6), (14, 5), (11, 14), (14, 3), (14, 2)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in JAWA TIMUR in 2022?;['73.71'];[(14, 2)];73.71;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2015 for Perempuan?;['72.67'];[(4, 7)];72.67;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2014?;['72.44'];[(14, 10)];72.44;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2013?;['72.33'];[(4, 11)];72.33;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2012?;['72.13'];[(14, 12)];72.13;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2010 for Perempuan?;['71.89'];[(2, 2)];71.89;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the Perempuan life expectancy in BALI?;['72.59', '72.76', '72.91', '73.07', '73.15', '73.31', '73.32', '73.35', '73.57', '73.89', '74.03', '74.17', '74.53'];[(8, 4), (16, 13), (3, 8), (4, 4), (14, 5), (16, 9), (16, 8), (14, 3), (16, 6), (16, 5), (16, 4), (16, 3), (16, 2)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in BALI in 2021?;['74.17'];[(16, 3)];74.17;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2020?;['74.03'];[(16, 4)];74.03;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2015?;['73.31'];[(16, 9)];73.31;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in BALI in 2014?;['73.15'];[(14, 5)];73.15;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2012?;['72.91'];[(3, 8)];72.91;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan living in NUSA TENGGARA BARAT since 2020?;['65.77', '66.09', '66.4', '66.7', '66.85', '67.33', '67.39', '67.42', '67.75', '68.16', '68.39', '68.66', '69.07'];[(17, 14), (17, 13), (17, 12), (17, 11), (17, 10), (17, 9), (17, 8), (17, 7), (17, 6), (17, 5), (17, 4), (17, 3), (17, 2)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in NUSA TENGGARA BARAT in 2022?;['69.07'];[(17, 2)];69.07;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2020 for Perempuan?;['68.39'];[(17, 4)];68.39;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2018 for Perempuan?;['67.75'];[(17, 6)];67.75;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2017?;['67.42'];[(17, 7)];67.42;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2015 for Perempuan?;['67.33'];[(17, 9)];67.33;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2013?;['66.7'];[(17, 11)];66.7;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
